voltage,current,active_power,reactive_power,apparent_power,power_factor,timestamp,reliable,device_id,load_type,probe_id,frequency,energy,temperature,bulb,fan,iron,labels
233.67,0.556584,110.5485,68.5118,130.0571,0.85,2025-12-10T14:21:20.520156,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.524042,104.085,64.50605,122.4529,0.85,2025-12-10T14:21:23.288471,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.569334,113.0809,70.08123,133.0363,0.85,2025-12-10T14:21:26.461605,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.538991,107.0541,66.34615,125.946,0.85,2025-12-10T14:21:29.361951,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.547258,108.6961,67.36379,127.8778,0.85,2025-12-10T14:21:32.604041,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.520918,103.4644,64.12148,121.7228,0.85,2025-12-10T14:21:35.470520,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.523874,104.0515,64.48534,122.4135,0.85,2025-12-10T14:21:38.747030,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.552294,109.6963,67.98366,129.0545,0.85,2025-12-10T14:21:41.451311,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.527191,104.7104,64.89369,123.1887,0.85,2025-12-10T14:21:44.691029,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.527011,104.6747,64.87153,123.1467,0.85,2025-12-10T14:21:47.553927,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.540758,107.405,66.56363,126.3588,0.85,2025-12-10T14:21:51.035886,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553658,109.9672,68.15154,129.3732,0.85,2025-12-10T14:21:53.697651,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.551074,109.454,67.83351,128.7694,0.85,2025-12-10T14:21:56.546094,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.610875,1023.552,336.4252,1077.423,0.95,2025-12-10T14:21:59.843949,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,4.606962,1022.683,336.1397,1076.509,0.95,2025-12-10T14:22:02.913785,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.527056,104.6836,64.87706,123.1572,0.85,2025-12-10T14:22:05.781397,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.52605,104.4837,64.7532,122.922,0.85,2025-12-10T14:22:08.853296,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.531654,105.5969,65.44309,124.2317,0.85,2025-12-10T14:22:11.926644,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.535613,106.3832,65.93037,125.1567,0.85,2025-12-10T14:22:15.027533,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553183,109.8729,68.09311,129.2622,0.85,2025-12-10T14:22:17.826520,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553965,110.0282,68.18933,129.4449,0.85,2025-12-10T14:22:20.936749,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.520683,103.4178,64.09258,121.668,0.85,2025-12-10T14:22:24.213276,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.527169,104.706,64.89093,123.1835,0.85,2025-12-10T14:22:27.237361,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.530295,105.3268,65.27571,123.9139,0.85,2025-12-10T14:22:30.067275,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.543031,107.8566,66.84349,126.8901,0.85,2025-12-10T14:22:33.121962,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546109,108.4679,67.22234,127.6093,0.85,2025-12-10T14:22:36.297332,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553493,109.9344,68.13124,129.3346,0.85,2025-12-10T14:22:39.573343,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.563205,111.8635,69.3268,131.6042,0.85,2025-12-10T14:22:42.440624,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.521081,103.4968,64.14155,121.7609,0.85,2025-12-10T14:22:45.307824,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.620742,1025.742,337.1454,1079.729,0.95,2025-12-10T14:22:48.380232,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,3.564615,791.2964,260.0866,832.9437,0.95,2025-12-10T14:22:51.657132,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.52028,103.3377,64.04295,121.5738,0.85,2025-12-10T14:22:54.933752,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.569975,113.2082,70.16014,133.1861,0.85,2025-12-10T14:22:57.494542,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.561781,111.5807,69.15147,131.2714,0.85,2025-12-10T14:23:00.683810,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.537849,106.8272,66.20556,125.6791,0.85,2025-12-10T14:23:03.440949,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.526819,104.6365,64.84785,123.1017,0.85,2025-12-10T14:23:06.606895,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.524581,104.1921,64.57244,122.5789,0.85,2025-12-10T14:23:09.679797,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.536964,106.6515,66.09665,125.4723,0.85,2025-12-10T14:23:12.649730,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.534737,106.2093,65.8226,124.9521,0.85,2025-12-10T14:23:15.677507,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.54048,107.35,66.52953,126.2941,0.85,2025-12-10T14:23:18.895712,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.564713,112.1631,69.51243,131.9566,0.85,2025-12-10T14:23:21.709156,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.520515,103.3845,64.07195,121.6288,0.85,2025-12-10T14:23:24.834646,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,3.269209,725.7203,238.5326,763.9161,0.95,2025-12-10T14:23:27.829300,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,4.599978,1021.133,335.6302,1074.877,0.95,2025-12-10T14:23:30.979003,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.535586,106.3778,65.92702,125.1503,0.85,2025-12-10T14:23:33.911434,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.54298,107.8464,66.8372,126.8781,0.85,2025-12-10T14:23:37.141878,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.551337,109.5063,67.86587,128.8309,0.85,2025-12-10T14:23:40.124043,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.555891,110.4109,68.42651,129.8951,0.85,2025-12-10T14:23:43.473456,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.515833,102.4545,63.49556,120.5346,0.85,2025-12-10T14:23:46.157386,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.52473,104.2217,64.59079,122.6137,0.85,2025-12-10T14:23:49.434171,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.559902,111.2075,68.9202,130.8323,0.85,2025-12-10T14:23:52.279082,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.547476,108.7395,67.39066,127.9288,0.85,2025-12-10T14:23:55.523424,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.524142,104.1048,64.51833,122.4762,0.85,2025-12-10T14:23:58.319833,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.521198,103.5201,64.15599,121.7883,0.85,2025-12-10T14:24:01.587978,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.558115,110.8525,68.7002,130.4147,0.85,2025-12-10T14:24:04.361790,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,2.059822,457.2527,150.2917,481.3186,0.95,2025-12-10T14:24:07.435934,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,4.612223,1023.851,336.5236,1077.738,0.95,2025-12-10T14:24:10.436487,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.528112,104.8933,65.00703,123.4039,0.85,2025-12-10T14:24:13.579066,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546266,108.4992,67.24172,127.6461,0.85,2025-12-10T14:24:16.469473,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.540698,107.3931,66.55625,126.3448,0.85,2025-12-10T14:24:19.931865,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553328,109.9018,68.11102,129.2962,0.85,2025-12-10T14:24:22.591508,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.55666,110.5636,68.52116,130.0748,0.85,2025-12-10T14:24:25.661482,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.536901,106.639,66.08894,125.4577,0.85,2025-12-10T14:24:28.679350,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.586341,116.4588,72.17469,137.0104,0.85,2025-12-10T14:24:31.665849,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.574999,114.206,70.77854,134.36,0.85,2025-12-10T14:24:34.797091,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.5421,107.6716,66.72884,126.6724,0.85,2025-12-10T14:24:38.154029,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.545608,108.3684,67.16073,127.4923,0.85,2025-12-10T14:24:40.898870,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546055,108.4573,67.21578,127.5968,0.85,2025-12-10T14:24:44.298334,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.587897,1018.451,334.7487,1072.054,0.95,2025-12-10T14:24:46.904826,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.531287,105.5239,65.39784,124.1458,0.85,2025-12-10T14:24:50.032788,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.533975,106.0579,65.72881,124.774,0.85,2025-12-10T14:24:52.945683,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.5439,108.0291,66.95042,127.0931,0.85,2025-12-10T14:24:56.051772,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.541721,107.5964,66.68227,126.584,0.85,2025-12-10T14:24:59.061723,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.548067,108.8569,67.46341,128.0669,0.85,2025-12-10T14:25:02.256428,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.563046,111.8319,69.30718,131.567,0.85,2025-12-10T14:25:05.152083,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.526222,104.5179,64.77439,122.9623,0.85,2025-12-10T14:25:08.669802,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.518817,103.0471,63.86289,121.2319,0.85,2025-12-10T14:25:11.223375,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.588665,1018.622,334.8049,1072.233,0.95,2025-12-10T14:25:14.609290,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.524428,104.1616,64.55357,122.5431,0.85,2025-12-10T14:25:17.307065,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553533,109.9425,68.13625,129.3441,0.85,2025-12-10T14:25:20.343289,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546385,108.5226,67.25629,127.6737,0.85,2025-12-10T14:25:23.421989,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.55297,109.8307,68.06692,129.2125,0.85,2025-12-10T14:25:26.693164,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.556674,110.5663,68.52283,130.078,0.85,2025-12-10T14:25:29.605260,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.562567,111.7367,69.24819,131.455,0.85,2025-12-10T14:25:32.836943,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.53777,106.8115,66.19584,125.6606,0.85,2025-12-10T14:25:35.676203,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.554033,110.0418,68.19777,129.4609,0.85,2025-12-10T14:25:38.776313,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.549122,109.0663,67.59319,128.3132,0.85,2025-12-10T14:25:41.750222,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.549552,109.1517,67.64613,128.4137,0.85,2025-12-10T14:25:45.022052,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.532152,105.6959,65.5044,124.3481,0.85,2025-12-10T14:25:47.830202,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.527949,104.861,64.98698,123.3658,0.85,2025-12-10T14:25:50.850200,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.614324,1024.318,336.677,1078.229,0.95,2025-12-10T14:25:53.937152,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.539043,107.0645,66.35263,125.9583,0.85,2025-12-10T14:25:57.003053,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.569572,113.1281,70.11048,133.0918,0.85,2025-12-10T14:25:59.978133,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.544176,108.084,66.98443,127.1576,0.85,2025-12-10T14:26:03.351960,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.560962,111.418,69.05066,131.08,0.85,2025-12-10T14:26:06.069622,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.531038,105.4746,65.36727,124.0877,0.85,2025-12-10T14:26:09.085894,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.568398,112.895,69.96601,132.8176,0.85,2025-12-10T14:26:12.161343,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.531523,105.5708,65.42686,124.2009,0.85,2025-12-10T14:26:15.434930,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.567729,112.762,69.88362,132.6612,0.85,2025-12-10T14:26:18.239282,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.547881,108.8199,67.44053,128.0235,0.85,2025-12-10T14:26:21.374850,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.553063,109.8491,68.07838,129.2343,0.85,2025-12-10T14:26:24.324736,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.528836,105.0371,65.09618,123.5731,0.85,2025-12-10T14:26:27.315077,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.531593,105.5847,65.43549,124.2173,0.85,2025-12-10T14:26:30.413645,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.598483,1020.801,335.5211,1074.527,0.95,2025-12-10T14:26:33.348321,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.579514,115.1028,71.3343,135.4151,0.85,2025-12-10T14:26:36.498822,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546095,108.4651,67.22063,127.606,0.85,2025-12-10T14:26:39.602732,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.549876,109.2161,67.68605,128.4895,0.85,2025-12-10T14:26:42.574566,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.589787,117.1431,72.59877,137.8154,0.85,2025-12-10T14:26:45.542266,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.547616,108.7671,67.40781,127.9613,0.85,2025-12-10T14:26:48.699432,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.568909,112.9964,70.02889,132.937,0.85,2025-12-10T14:26:51.910095,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.542005,107.6528,66.71721,126.6504,0.85,2025-12-10T14:26:54.758603,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.541815,107.615,66.69375,126.6058,0.85,2025-12-10T14:26:58.034425,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.552357,109.7088,67.9914,129.0692,0.85,2025-12-10T14:27:00.904980,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.557525,110.7353,68.62759,130.2769,0.85,2025-12-10T14:27:03.973165,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.522176,103.7144,64.27643,122.017,0.85,2025-12-10T14:27:06.984219,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.545907,108.4278,67.19751,127.5621,0.85,2025-12-10T14:27:10.119238,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546191,108.4842,67.23248,127.6285,0.85,2025-12-10T14:27:12.984637,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.592006,1019.363,335.0485,1073.014,0.95,2025-12-10T14:27:16.059011,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.544662,108.1805,67.04428,127.2712,0.85,2025-12-10T14:27:19.128537,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.521007,103.4822,64.13248,121.7437,0.85,2025-12-10T14:27:22.302635,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.52363,104.003,64.45529,122.3565,0.85,2025-12-10T14:27:25.273564,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.534597,106.1815,65.80535,124.9194,0.85,2025-12-10T14:27:28.157965,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.529379,105.145,65.163,123.7,0.85,2025-12-10T14:27:31.417586,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.522074,103.694,64.26376,121.9929,0.85,2025-12-10T14:27:34.488742,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.524004,104.0773,64.50133,122.4439,0.85,2025-12-10T14:27:37.356033,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.542406,107.7325,66.76656,126.7441,0.85,2025-12-10T14:27:40.427898,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.547905,108.8246,67.44344,128.029,0.85,2025-12-10T14:27:43.500180,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.557042,110.6394,68.56814,130.164,0.85,2025-12-10T14:27:46.331229,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.520567,103.3947,64.07829,121.6408,0.85,2025-12-10T14:27:49.644446,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.542056,107.663,66.7235,126.6623,0.85,2025-12-10T14:27:52.511266,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.568192,1014.077,333.3111,1067.449,0.95,2025-12-10T14:27:55.584116,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.549036,109.0492,67.58263,128.2932,0.85,2025-12-10T14:27:58.860529,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.547162,108.677,67.35195,127.8553,0.85,2025-12-10T14:28:01.753982,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.554313,110.0973,68.23218,129.5262,0.85,2025-12-10T14:28:05.823261,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.573293,113.8671,70.56849,133.9613,0.85,2025-12-10T14:28:07.871948,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.556562,110.544,68.509,130.0517,0.85,2025-12-10T14:28:10.738748,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.565041,112.2282,69.55281,132.0332,0.85,2025-12-10T14:28:13.722966,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.555645,110.3618,68.39612,129.8374,0.85,2025-12-10T14:28:16.886776,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.541678,107.5879,66.67696,126.574,0.85,2025-12-10T14:28:19.955549,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.541118,107.4766,66.60797,126.443,0.85,2025-12-10T14:28:22.795019,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.570115,113.236,70.17735,133.2188,0.85,2025-12-10T14:28:25.997288,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.520629,103.4071,64.08598,121.6554,0.85,2025-12-10T14:28:29.170772,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.568304,112.8762,69.95435,132.7955,0.85,2025-12-10T14:28:32.038071,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.562007,111.6256,69.17935,131.3243,0.85,2025-12-10T14:28:35.315584,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.529958,105.2599,65.23424,123.8352,0.85,2025-12-10T14:28:37.997786,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.520716,103.4243,64.09659,121.6756,0.85,2025-12-10T14:28:41.459283,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.550489,109.3378,67.76147,128.6327,0.85,2025-12-10T14:28:44.326097,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.587301,1018.319,334.7055,1071.915,0.95,2025-12-10T14:28:47.400862,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,3.850257,854.705,280.928,899.6895,0.95,2025-12-10T14:28:50.266746,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.53829,106.9149,66.2599,125.7823,0.85,2025-12-10T14:28:53.235379,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.54566,108.3786,67.16703,127.5043,0.85,2025-12-10T14:28:56.409801,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.57236,113.682,70.45374,133.7435,0.85,2025-12-10T14:28:59.481558,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.538893,107.0347,66.33414,125.9232,0.85,2025-12-10T14:29:02.554474,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.570611,113.3345,70.23839,133.3347,0.85,2025-12-10T14:29:05.426988,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.527859,104.8431,64.97593,123.3449,0.85,2025-12-10T14:29:08.493571,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.522101,103.6995,64.26716,121.9994,0.85,2025-12-10T14:29:11.782396,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.544219,108.0925,66.98971,127.1677,0.85,2025-12-10T14:29:15.047570,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.535589,106.3784,65.92744,125.1511,0.85,2025-12-10T14:29:17.711310,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.567614,112.7392,69.86945,132.6343,0.85,2025-12-10T14:29:20.781197,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.6463,1031.416,339.0099,1085.701,0.95,2025-12-10T14:29:23.648915,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.551206,109.4802,67.84973,128.8002,0.85,2025-12-10T14:29:26.925594,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.575823,114.3698,70.88,134.5526,0.85,2025-12-10T14:29:29.792299,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.523502,103.9777,64.43958,122.3267,0.85,2025-12-10T14:29:32.864438,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.529537,105.1765,65.18253,123.737,0.85,2025-12-10T14:29:35.939116,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.550471,109.3344,67.75934,128.6287,0.85,2025-12-10T14:29:39.420531,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.539065,107.0689,66.35531,125.9634,0.85,2025-12-10T14:29:42.080693,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.546833,108.6116,67.31144,127.7784,0.85,2025-12-10T14:29:45.152489,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.56541,112.3015,69.59824,132.1195,0.85,2025-12-10T14:29:48.227488,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.557106,110.6522,68.57603,130.179,0.85,2025-12-10T14:29:51.092461,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.531498,105.5659,65.42387,124.1952,0.85,2025-12-10T14:29:54.369875,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.532451,105.7552,65.54121,124.4179,0.85,2025-12-10T14:29:57.235862,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.522562,103.791,64.32388,122.1071,0.85,2025-12-10T14:30:00.513198,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,4.485131,995.6385,327.2507,1048.041,0.95,2025-12-10T14:30:03.586495,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,4.033957,895.4841,294.3313,942.6148,0.95,2025-12-10T14:30:06.452485,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,1,7
233.67,0.536422,106.5438,66.02991,125.3456,0.85,2025-12-10T14:30:09.320097,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.532143,105.694,65.50325,124.3459,0.85,2025-12-10T14:30:12.391260,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.537159,106.6902,66.12067,125.5179,0.85,2025-12-10T14:30:15.463422,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.526213,104.5161,64.77323,122.9601,0.85,2025-12-10T14:30:18.538298,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.541517,107.5558,66.65707,126.5362,0.85,2025-12-10T14:30:21.504860,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.54864,108.9706,67.53392,128.2007,0.85,2025-12-10T14:30:24.475124,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
233.67,0.521556,103.5912,64.20009,121.872,0.85,2025-12-10T14:30:27.956253,FALSE,power_monitor_1,unknown,default,50,0,25,1,1,0,3
